"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"03012706";"03012700";"2";"Vålerenga Rode 6";;""
"03012800";"";"1";"Gamlebyen";;""
"03012801";"03012800";"2";"Gamlebyen Rode 1";;""
"03012802";"03012800";"2";"Gamlebyen Rode 2";;""
"03012803";"03012800";"2";"Gamlebyen Rode 3";;""
"03012804";"03012800";"2";"Gamlebyen Rode 4";;""
"03012805";"03012800";"2";"Gamlebyen Rode 5";;""
"03012900";"";"1";"Loenga";;""
"03012902";"03012900";"2";"Loenga Sør";;""
"03012903";"03012900";"2";"Loenga Nord";;""
"03013000";"";"1";"Bekkelaget";;""
"03013001";"03013000";"2";"Grønlia";;""
"03013002";"03013000";"2";"Sjursøya";;""
"03013003";"03013000";"2";"Ekeberg";;""
"03013004";"03013000";"2";"Ormsund";;""
"03013005";"03013000";"2";"Nedre Bekkelaget";;""
"03013006";"03013000";"2";"Ulvøya";;""
"03013007";"03013000";"2";"Sørli";;""
"03013008";"03013000";"2";"Bekkelagshøgda";;""
"03013009";"03013000";"2";"Holtet";;""
"03013010";"03013000";"2";"Brannfjell";;""
"03013011";"03013000";"2";"Kastellet";;""
"03013012";"03013000";"2";"Seterhøgda";;""
"03013100";"";"1";"Nordstrand";;""
"03013101";"03013100";"2";"Nedre Nordstrand";;""
"03013102";"03013100";"2";"Midtåsen";;""
"03013104";"03013100";"2";"Nordstrandshøgda";;""
"03013105";"03013100";"2";"Bråten";;""
"03013106";"03013100";"2";"Nordseter";;""
"03013107";"03013100";"2";"Søndre Hellerud";;""
"03013108";"03013100";"2";"Ljabru Nord";;""
"03013109";"03013100";"2";"Ljabru Sør";;""
"03013200";"";"1";"Ljansbyen";;""
"03013201";"03013200";"2";"Ljan";;""
"03013202";"03013200";"2";"Øvre Ljanskollen";;""
"03013203";"03013200";"2";"Skovbakken";;""
"03013204";"03013200";"2";"Holmlia Senter";;""
"03013205";"03013200";"2";"Holmlia";;""
"03013206";"03013200";"2";"Nedre Prinsdal";;""
"03013207";"03013200";"2";"Asperud";;""
"03013208";"03013200";"2";"Hauketo";;""
"03013209";"03013200";"2";"Ravnåsen";;""
"03013210";"03013200";"2";"Nordre Ås";;""
"03013211";"03013200";"2";"Åsbråten";;""
"03013212";"03013200";"2";"Hvervenbukta";;""
"03013213";"03013200";"2";"Sloreåsen";;""
"03013214";"03013200";"2";"Rosenholm";;""
"03013215";"03013200";"2";"Øvre Prinsdal";;""
"03013300";"";"1";"Rudene";;""
"03013301";"03013300";"2";"Bjørnerud";;""
"03013302";"03013300";"2";"Sværsvann";;""
"03013303";"03013300";"2";"Godheim";;""
"03013304";"03013300";"2";"Brenna";;""
"03013305";"03013300";"2";"Dal";;""
"03013306";"03013300";"2";"Munkerud";;""
"03013307";"03013300";"2";"Mortensrud";;""
"03013308";"03013300";"2";"Grønliåsen";;""
"03013311";"03013300";"2";"Gjersrud";;""
"03013312";"03013300";"2";"Stensrudåsen";;""
"03013313";"03013300";"2";"Lofsrud";;""
"03013314";"03013300";"2";"Tangen";;""
"03013315";"03013300";"2";"Steinbråten";;""
"03013316";"03013300";"2";"Brunåsen";;""
"03013318";"03013300";"2";"Gjerdsrudhøgda";;""
"03013319";"03013300";"2";"Bjørnåsen Nord";;""
"03013320";"03013300";"2";"Bjørnåsen Sør";;""
"03013321";"03013300";"2";"Meklenborg Nord";;""
"03013322";"03013300";"2";"Meklenborg Sør";;""
"03013323";"03013300";"2";"Rudshøgda Sør";;""
"03013324";"03013300";"2";"Rudshøgda Nord";;""
"03013325";"03013300";"2";"Rudshøgda Vest";;""
"03013400";"";"1";"Langerud";;""
"03013401";"03013400";"2";"Hellinga";;""
"03013402";"03013400";"2";"Lambertseter Sentrum";;""
"03013403";"03013400";"2";"Marmorberget";;""
"03013404";"03013400";"2";"Lille Langerud";;""
"03013405";"03013400";"2";"Nylænde";;""
"03013406";"03013400";"2";"Karlsrud";;""
"03013407";"03013400";"2";"Munkelia Sør";;""
"03013409";"03013400";"2";"Bergkrystallen";;""
"03013411";"03013400";"2";"Rustad";;""
"03013412";"03013400";"2";"Løvsetdalen";;""
"03013413";"03013400";"2";"Bogerud";;""
"03013414";"03013400";"2";"Bølerlia";;""
"03013415";"03013400";"2";"Haraløkka";;""
"03013416";"03013400";"2";"Munkelia Nord";;""
"03013417";"03013400";"2";"Stallerud";;""
"03013418";"03013400";"2";"Blåfjellet Vest";;""
"03013419";"03013400";"2";"Blåfjellet Nord";;""
